song_id,artist_name,album_name,track_name,popularity_count
11450,Simon & Garfunkel,Bridge Over Troubled Water,Cecilia,5
11451,Counting Crows,August And Everything After,Round Here,2
11452,Tom Cochrane,Mad Mad World,Life Is A Highway,3
11453,The Go-Go's,Beauty And The Beat,We Got The Beat,2
11454,Kajagoogoo,White Feathers,Too Shy,1
11455,Duran Duran,Rio [Collector's Edition],Hungry Like The Wolf - 2009 Remastered Version,8
11456,Pat Benatar,In The Heat Of The Night,Heartbreaker,3
11457,Steve Winwood,Back In The High Life,Higher Love - Full Album Version,1
11458,Kim Carnes,Bette Davis Eyes,Bette Davis Eyes - Rerecorded,1
11459,DEVO,Freedom Of Choice,Whip It,4
11460,Buffalo Springfield,Buffalo Springfield,For What It's Worth,11
11461,Gary Numan,The Pleasure Principle,Cars,1
11462,America,America,A Horse with No Name,2
11463,Violent Femmes,Violent Femmes,Blister in the Sun - 2002 Remastered Version,2
11464,Bruce Springsteen,Born In The U.S.A.,I'm On Fire,1
11465,The Clash,London Calling,Train in Vain - Remastered,1
11466,Todd Rundgren,The Very Best Of,Hello It's Me (Exclusive Version),1
11467,The Cars,The Cars,My Best Friend's Girl,3
11468,James Taylor,Sweet Baby James,Fire And Rain,7
11469,Rod Stewart,Every Picture Tells A Story,Maggie May,2
11470,Manfred Mann's Earth Band,The Roaring Silence,Blinded By The Light - Single edit,3
11471,Steve Miller Band,Greenberg Original Motion Picture Soundtrack,Jet Airliner,3
11472,The Hollies,Distant Light,Long Cool Woman (In A Black Dress) - 1999 Remastered Version,9
11473,The Who,Tommy,Pinball Wizard,2
11474,Neil Young,Rust Never Sleeps,"My My, Hey Hey (Out of the Blue)",2
11475,Bread,Baby I'm A Want You,Everything I Own,1
11476,Neil Young,Decade,Heart of Gold,1
11477,Chicago,Chicago II,25 Or 6 To 4 - Remastered,4
11478,Donna Summer,Bad Girls,"Hot Stuff - 12"" Version",1
11479,The Kinks,One For The Road,Lola,1
11480,The Rolling Stones,Tattoo You,Start Me Up - Remastered,6
11481,Stevie Nicks,Bella Donna (Remastered),Edge of Seventeen - Remastered,3
11482,Bruce Springsteen,Chapter and Verse,Growin' Up,1
11483,The Knack,Get The Knack,My Sharona,5
11484,Bee Gees,Greatest,Night Fever,4
11485,Bruce Springsteen,Live in New York City (Alben für die Ewigkeit),Tenth Avenue Freeze-Out - Live at Madison Square Garden,1
11486,JAY Z,The Blueprint 3,Empire State Of Mind,10
11487,Adele,21,I'll Be Waiting,1
11488,Adele,25,Sweetest Devotion,1
11489,Kenny Chesney,I Will Stand,She's Got It All,7
11490,Kenny Chesney,Everywhere We Go,You Had Me from Hello,3
11491,Kenny Chesney,Everywhere We Go,How Forever Feels,7
11492,Kenny Chesney,Greatest Hits,I Lost It,3
11493,Kenny Chesney,"No Shoes, No Shirt, No Problems",The Good Stuff,5
11494,Brad Paisley,Original Album Classics,We Danced,3
11495,Lee Brice,Hard 2 Love,A Woman Like You,3
11496,Brad Paisley,This Is Country Music,Love Her Like She's Leavin',1
11497,George Strait,Blue Clear Sky,Carried Away,4
11498,Brad Paisley,Original Album Classics,Little Moments,3
11499,Jake Owen,Easy Does It,Don't Think I Can't Love You,1
11500,Diamond Rio,Greatest Hits II,Beautiful Mess,2
11501,Deana Carter,Did I Shave My Legs For This?,We Danced Anyway,2
11502,Brad Paisley,American Saturday Night,Then,5
11503,Brad Paisley,Original Album Classics,Love Is Never-Ending,1
11504,Diamond Rio,16 Biggest Hits,How Your Love Makes Me Feel,1
11505,Lonestar,Simply The Hits,Amazed,6
11506,John Michael Montgomery,Kickin' It Up,I Swear,2
11507,John Michael Montgomery,Greatest Hits,I Love The Way You Love Me,2
11508,Tim McGraw,Love Story,It's Your Love,5
11509,Tim McGraw,Love Story,Just to See You Smile,5
11510,Alan Jackson,Original Album Classics,Livin' On Love,4
11511,Lee Brice,Hard 2 Love,Don't Believe Everything You Think,1
11512,Canaan Smith,We Got Us,We Got Us,1
11513,George Strait,Love Is Everything,Give It All We Got Tonight,2
11514,Joe Nichols,Old Things New,Gimmie That Girl,3
11515,Billy Currington,Billy Currington,I Got A Feelin',2
11516,Billy Currington,Doin' Somethin' Right,Must Be Doin' Somethin' Right,4
11517,Rascal Flatts,Nothing Like This,Why Wait,1
11518,Randy Houser,How Country Feels,Runnin' Outta Moonlight,10
11519,Josh Gracin,Josh Gracin,Nothin' To Lose,2
11520,Thomas Rhett,It Goes Like This,It Goes Like This,7
11521,Keith Urban,Get Closer,All For You,1
11522,Keith Urban,Defying Gravity,Thank You,1
11523,Keith Urban,Be Here,Making Memories Of Us,2
11524,Keith Urban,Be Here,You're My Better Half,2
11525,Keith Urban,Be Here,I Could Fly,1
11526,Josh Turner,Your Man,Your Man,12
11527,Michael Bublé,To Be Loved,Close Your Eyes,2
11528,Michael Bublé,To Be Loved,To Be Loved,1
11529,Michael Bublé,To Be Loved,Have I Told You Lately That I Love You - with Naturally 7,1
11530,Parmalee,Feels Like Carolina,Carolina,3
11531,Kenny Chesney,All I Need To Know,Me and You,1
11532,Kenny Chesney,Greatest Hits,Because of Your Love,1
11533,Kenny Chesney,Me And You,When I Close My Eyes,1
11534,Parachute,The Way It Was,Forever And Always,1
11535,Thomas Rhett,It Goes Like This,Get Me Some Of That,8
11536,Craig Campbell,Never Regret,Keep Them Kisses Comin',7
11537,Letters To Cleo,When Did We Do That?,I Want You to Want Me,1
11538,Shonen Knife,If I Were A Carpenter,Top Of The World,1
11539,The Muffs,Hamburger,Kids in America,1
11540,Hole,Celebrity Skin,Celebrity Skin,3
11541,Letters To Cleo,When Did We Do That?,Cruel to Be Kind,1
11542,Natalie Cole,Inseparable,This Will Be (An Everlasting Love),3
11543,Spiderbait,Ivy & The Big Apples,Calypso,1
11544,Nat King Cole,Nat King Cole,L-O-V-E - 1992 Digital Remaster,2
11545,Wheatus,Wheatus,Teenage Dirtbag,2
11546,Lillix,Freaky Friday Original Soundtrack,What I Like About You,1
11547,Semisonic,Great Divide,F.N.T.,1
11548,Christina Vidal,Freaky Friday Original Soundtrack,Take Me Away,1
11549,Cartel,Chroma,Honestly,2
11550,Stefy,John Tucker Must Die,Fool For Love,1
11551,Green Day,The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,"Boulevard Of Broken Dreams - feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, Company [Album Version]",2
11552,Britney Spears,...Baby One More Time (Digital Deluxe Version),(You Drive Me) Crazy,1
11553,The Cardigans,First Band On The Moon,Lovefool - Radio Edit,4
11554,Cheap Trick,In Color,I Want You to Want Me,3
11555,Hoku,Perfect Day Single,Perfect Day,1
11556,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",5
11557,Samantha Ronson,Mean Girls (Original Motion Picture Soundtrack),Built This Way - (Slow Remix),1
11558,Among Savages,Wanderings Of An Illustrative Mind,New York City,1
11559,Bon Iver,Bon Iver,Towers,3
11560,The Doobie Brothers,Best of the Doobies,Jesus Is Just Alright With Me,1
11561,Enrique Iglesias,Escape,Escape,2
11562,Jon Foreman,Limbs and Branches,Southbound Train,1
11563,Mumford & Sons,Babel,Holland Road,1
11564,The Oh Hellos,"Through the Deep, Dark Valley",I Have Made Mistakes,1
11565,Sébastien Tellier,Politics,La ritournelle,1
11566,Zach Winters,They Were Longing for a Better Country,When Evening is Overwhelming,1
11567,Warren Zevon,Excitable Boy,Werewolves Of London - 2007 Remastered Version,5
11568,Danny Elfman,Alice in Wonderland,Alice's Theme,1
11569,John Williams,Harry Potter and the Prisoner of Azkaban / Original Motion Picture Soundtrack,A Window to the Past,2
11570,Jesse Cook,Tempest,Tempest,1
11571,Sigur Rós,Með suð í eyrum við spilum endalaust,Gobbledigook,1
11572,John Williams,The Essential Itzhak Perlman,"Theme (From ""Schindler's List"")",1
11573,Madonna,American Life,Die Another Day,1
11574,Bethel Music,Here Is Love,What Does It Sound Like (feat. Brian Johnson),1
11575,Brad Kilman,Mouths Like Trumpets,Mouths Like Trumpets,1
11576,Enter The Worship Circle,"Chair and Microphone, Vol. 3 (Remastered)",You Are Mine (Isaiah 43) [Remastered],3
11577,Misty Edwards,Relentless,My Soul Longs for You (feat. David Brymer),1
11578,USSR Ministry of Culture Chamber Choir,Sacred Treasures: Choral Masterworks from Russia,Hymn of the Cherubim (Excerpt),1
11579,United Pursuit,Radiance,Fill Me Up (feat. Will Reagan),1
11580,Bon Iver,"For Emma, Forever Ago",Lump Sum,3
11581,Ben Howard,Every Kingdom,Keep Your Head Up,4
11582,Bombay Bicycle Club,I Had The Blues But I Shook Them Loose,Open House (Bonus Track),1
11583,Fleetwood Mac,Live,Never Going Back Again - Live Version,1
11584,The Impressions,The Impressions,It's All Right,1
11585,kindlewood,Desiderium,Dangerous Is the Sound,1
11586,The Living Sisters,Love To Live,Double Knots,1
11587,NEEDTOBREATHE,The Heat,We Could Run Away,1
11588,Zach Winters,They Were Longing for a Better Country,Storehouse,1
11589,Paul Simon,Graceland (25th Anniversary Deluxe Edition),You Can Call Me Al,6
11590,The Cowsills,The Cowsills,The Rain The Park And Other Things,2
11591,Beyoncé,4,Party,2
11592,Pretty Lights,Spilling Over Every Side,A Million Tomorrows,1
11593,Pretty Lights,I Know the Truth - Single,I Know the Truth,1
11594,Skee-Lo,I Wish,I Wish,3
11595,Skrillex,Bangarang EP,Breakn' A Sweat,2
11596,Shane & Shane,Dare 2 Share - Unending Worship,Christ Is Risen,1
11597,JAY Z,Magna Carta... Holy Grail,Tom Ford,2
11598,Rosemary Clooney,The Essential Rosemary Clooney,Mambo Italiano - 78rpm Version,3
11599,Fergie,Nine,Be Italian,1
11600,Cat Power,The Covers Record,Sea of Love,3
11601,Kristen Bell,Frozen,Do You Want to Build a Snowman?,8
11602,Maia Wilson,Frozen,Fixer Upper,3
11603,Sam Cooke,Ain't That Good News,A Change Is Gonna Come,1
11604,Meghan Trainor,Title,Dear Future Husband,5
11605,Eagles,Long Road Out Of Eden,Please Come Home For Christmas - Bonus Track,3
11606,Savatage,Dead Winter Dead,Christmas Eve (Sarajevo 12/24),2
11607,Alabama,Alabama Christmas,Christmas in Dixie,1
11608,John Lennon,Power To The People - The Hits,Happy Xmas (War Is Over) - 2010 Digital Remaster,4
11609,Céline Dion,Ihre schönsten Weihnachtslieder,Christmas Eve,1
11610,Idina Menzel,Holiday Wishes,Baby It's Cold Outside (duet with Michael Bublé),4
11611,Pentatonix,That's Christmas To Me (Deluxe Edition),The First Noel,3
11612,Josh Groban,Noel,The First Noël (with Faith Hill) - duet with Faith Hill Album Version,2
11613,Pentatonix,That's Christmas To Me (Deluxe Edition),Silent Night,3
11614,Pentatonix,"PTX, Vols. 1 & 2 (Japan Edition)",Let It Go - Bonus Track,3
11615,The Cheeky Monkeys,The Cheeky Monkeys Present: Kids Favorite Christmas Holiday Movie Songs,"Mele Kalikimaka (From ""National Lampoon's Christmas Vacation"")",1
11616,Dolly Parton,Once Upon A Christmas,Hard Candy Christmas,1
11617,George Strait,Merry Christmas Strait To You,There's A New Kid In Town,1
11618,George Strait,Merry Christmas Strait To You,When It's Christmas Time In Texas,1
11619,George Strait,Classic Christmas,Silent Night,1
11620,George Strait,Merry Christmas Strait To You,"For Christ's Sake, It's Christmas",1
11621,George Strait,Merry Christmas Wherever You Are,Noel Leon,1
11622,Local Natives,Gorilla Manor,Wide Eyes,2
11623,Vampire Weekend,Contra,White Sky,1
11624,Jack Johnson,On And On,The Horizon Has Been Defeated - Single Version,1
11625,Jack Johnson,Brushfire Fairytales (Remastered),Mudfootball (For Moe Lerner),1
11626,Sublime,40oz. To Freedom,Scarlet Begonias,3
11627,Paul Simon,Paul Simon,Me and Julio Down by the Schoolyard,5
11628,Jack Johnson,On And On,Holes To Heaven,1
11629,OK Go,Oh No,Here It Goes Again,1
11630,Clap Your Hands Say Yeah,Clap Your Hands Say Yeah,The Skin Of My Yellow Country Teeth,1
11631,Jonathan Edwards,Jonathan Edwards,Sunshine (Go Away Today),1
11632,The Morning Benders,Talking Through Tin Cans,Dammit Anna,1
11633,Okkervil River,The Stand Ins,Lost Coastlines,1
11634,The Strokes,Room On Fire,Reptilia,5
11635,Delta Spirit,Ode to Sunshine,Trashcan,2
11636,Coconut Records,Davy,Wires,1
11637,Spoon,Kill the Moonlight,The Way We Get By,2
11638,Someone Still Loves You Boris Yeltsin,Pershing,Some Constellation,1
11639,Beck,Guero,Que' Onda Guero,1
11640,Vampire Weekend,Modern Vampires of the City,Unbelievers,5
11641,Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse,#Beautiful,2
11642,Bruno Mars,Doo-Wops & Hooligans,Talking To The Moon,4
11643,Jessie J,Who You Are,Price Tag,3
11644,Rihanna,Good Girl Gone Bad,Rehab,1
11645,Mario,Go,How Do I Breathe,6
11646,Trey Songz,"Passion, Pain & Pleasure",Can't Be Friends,3
11647,The Black Eyed Peas,The Beginning,Just Can’t Get Enough,5
11648,Bow Wow,Aint Thinkin' Bout You,Ain't Thinkin' 'Bout You,2
11649,Wale,Attention Deficit,90210,1
11650,The Weeknd,The Hunger Games: Catching Fire,Devil May Cry - From “The Hunger Games: Catching Fire” Soundtrack,1
11651,Kid Cudi,Indicud,Just What I Am,4
11652,The Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),Meet Me Halfway,2
11653,Trey Songz,Chapter V,Heart Attack,2
11654,Trey Songz,Trigga,Foreign,2
11655,Garrett Douglas,Touchdown - Single,Touchdown (Island Love Version),2
11656,Trevor Hall,This Is Blue,Well I Say. . .,1
11657,Xavier Rudd,White Moth,Come Let Go,1
11658,Amos Lee,Supply And Demand,Sweet Pea,2
11659,Hearts & Colors,Prologue,Rich Man,1
11660,Cody Simpson,Free,Palm of Your Hand,1
11661,Cody Simpson,Free,Happy Lil' Hippie,1
11662,Cody Simpson,Free,Love Yourself (feat. G Love),1
11663,Cody Simpson,Free,Still Smiling,1
11664,Cody Simpson,Free,Wilderness,1
11665,Cody Simpson,Free,Livin' Easy,1
11666,Cody Simpson,Free,ABC,1
11667,Cody Simpson,Free,It Don't Matter (feat. Donavon Frankenreiter),1
11668,Cody Simpson,Free,I'm Your Friend,1
11669,Cody Simpson,Free,Flower,1
11670,Cody Simpson,Free,New Problems,1
11671,Cody Simpson,Free,Driftwood,1
11672,Cody Simpson,Free,Free,1
11673,Emily Zeck,Pacific Blue,Pacific Blue,1
11674,The Ventures,Walk Don't Run,"Walk, Don't Run",1
11675,Dirty Heads,Dirty Heads,Oxygen,2
11676,Josh Taylor,Sunshine & Kool-Aid,Sunshine & Kool-Aid,1
11677,Aer,The Bright Side,Floats My Boat,5
11678,Joe Hertler & The Rainbow Seekers,Terra Incognita,No Money (Jetski),1
11679,Long Beach Dub Allstars,Wonders Of The World,Listen to D.J.'s,1
11680,State Radio,Us Against The Crown,Right Me Up,2
11681,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,2
11682,George Strait,Troubadour,Troubadour,6
11683,George Strait,Love Is Everything,I Got A Car,5
11684,George Strait,Cold Beer Conversation,Let It Go,2
11685,George Strait,50 Number Ones,Fool Hearted Memory - Edit,3
11686,George Strait,50 Number Ones,You Look So Good In Love,3
11687,George Strait,Right Or Wrong,Right Or Wrong,2
11688,George Strait,Something Special,The Chair,1
11689,George Strait,#7,Nobody In His Right Mind Would've Left Her,1
11690,George Strait,50 Number Ones,Ocean Front Property - Edit,2
11691,George Strait,"George Strait's Greatest Hits, Volume Two",All My Ex's Live In Texas,9
11692,George Strait,50 Number Ones,Famous Last Words Of A Fool - Edit,1
11693,George Strait,Livin' It Up,"Love Without End, Amen",6
11694,George Strait,Chill Of An Early Fall,If I Know Me,1
11695,George Strait,Pure Country,I Cross My Heart - Pure Country/Soundtrack Version,3
11696,George Strait,50 Number Ones,You Can't Make A Heart Love Somebody - Edit,1
11697,George Strait,Lead On,Lead On,1
11698,George Strait,Strait Out Of The Box,Check Yes Or No,11
11699,George Strait,50 Number Ones,Blue Clear Sky - Edit,2
11700,George Strait,50 Number Ones,Carried Away - Edit,2
11701,George Strait,Blue Clear Sky,I Can Still Make Cheyenne,3
11702,George Strait,50 Number Ones,One Night At A Time - Edit,1
11703,George Strait,50 Number Ones,Carrying Your Love With Me - Edit,1
11704,George Strait,One Step At A Time,I Just Want To Dance With You,3
11705,George Strait,50 Number Ones,True - Edit,1
11706,George Strait,Always Never The Same,Write This Down,6
11707,George Strait,50 Number Ones,Run - Edit,3
11708,George Strait,50 Number Ones,She'll Leave You With A Smile - Edit,3
11709,Randy Travis,Storms Of Life,On The Other Hand,1
11710,Randy Travis,Storms Of Life,Diggin' Up Bones,5
11711,Randy Travis,Always & Forever,"Forever And Ever, Amen",5
11712,Randy Travis,On The Other Hand - All The Number Ones,I Told You So,1
11713,Randy Travis,Old 8 x 10,Deeper Than The Holler,6
11714,Randy Travis,This Is Me,Whisper My Name,1
11715,Randy Travis,On The Other Hand - All The Number Ones,Three Wooden Crosses,1
11716,Tim McGraw,Love Story,Not a Moment Too Soon,1
11717,Tim McGraw,All I Want,She Never Lets It Go To Her Heart,2
11718,Tim McGraw,Love Story,Everywhere,2
11719,Tim McGraw,A Place In The Sun,Please Remember Me,1
11720,Toby Keith,Honkytonk University,As Good As I Once Was,9
11721,Toby Keith,Shock 'N Y'all,I Love This Bar,5
11722,Toby Keith,Toby Keith,A Little Less Talk And A Lot More Action,3
11723,Toby Keith,Boomtown,You Ain't Much Fun,2
11724,Toby Keith,Toby Keith,Wish I Didn't Know Now,2
11725,Toby Keith,Blue Moon,Me Too,1
11726,Toby Keith,Toby Keith,He Ain't Worth Missing,2
11727,Brooks & Dunn,The Collection,Ain't Nothing 'Bout You,4
11728,Blake Shelton,Based on a True Story...,My Eyes - feat. Gwen Sebastian,4
11729,Blake Shelton,Blake Shelton,Austin,1
11730,Blake Shelton,Blake Shelton's Barn And Grill,Some Beach,6
11731,Josh Turner,Your Man,Would You Go With Me,9
11732,Dierks Bentley,Dierks Bentley,What Was I Thinkin',8
11733,Joe Nichols,III,Tequila Makes Her Clothes Fall Off,7
11734,Trace Adkins,"American Man, Greatest Hits Volume II",You're Gonna Miss This,2
11735,Trace Adkins,Dreamin' Out Loud,Every Light In The House,2
11736,Gary Allan,Smoke Rings In The Dark,Right Where I Need To Be,5
11737,Kenny Chesney,Greatest Hits,Don't Happen Twice,5
11738,Cole Swindell,Cole Swindell,Hope You Get Lonely Tonight,3
11739,Keith Whitley,16 Biggest Hits,When You Say Nothing at All,3
11740,Mark Chesnutt,Longnecks & Short Stories,Bubba Shot The Jukebox,1
11741,Diamond Rio,Diamond Rio,Meet in the Middle,2
11742,Diamond Rio,16 Biggest Hits,One More Day,2
11743,Alan Jackson,Playlist: The Very Best Of Alan Jackson,Drive (For Daddy Gene),6
11744,Alan Jackson,Original Album Classics,Little Bitty,5
11745,Alan Jackson,Angels And Alcohol,Jim And Jack And Hank,1
11746,Clay Walker,Best Of,She Won't Be Lonely Long,2
11747,Clay Walker,If I Could Make A Living,If I Could Make A Living,2
11748,Clay Walker,If I Could Make A Living,This Woman And This Man,2
11749,Clay Walker,"Live, Laugh, Love",The Chain Of Love,1
11750,Ty Dolla $ign,Paranoid (feat. B.o.B),Paranoid (feat. B.o.B),9
11751,Tunji Ige,Missed Calls,On My Grind,1
11752,K CAMP,Slum Anthem,Slum Anthem,3
11753,Ty Dolla $ign,Free TC,Saved (feat. E-40),9
11754,Ty Dolla $ign,Free TC,"Only Right (feat. YG, Joe Moses & TeeCee4800)",4
11755,Tyga,"Swag R Us, Vol. 8",Make It Nasty,4
11756,Tyga,#BitchImTheShit,Bouncin On My D*ck,1
11757,Rowdy Rebel,Shmoney Keeps Calling,All About Her Shmoney (feat. Bobby Shmurda & Too Short),1
11758,T-Pain,T-Pain Presents Happy Hour: The Greatest Hits,Up Down (Do This All Day),6
11759,YG,Still Brazy,Twist My Fingaz,7
11760,A$AP Ferg,Shabba REMIX,Shabba REMIX,1
11761,New Boyz,FM$,FM$,4
11762,Ty Dolla $ign,Or Nah (feat. Wiz Khalifa and DJ Mustard),Or Nah (feat. Wiz Khalifa and DJ Mustard),4
